5.481787872314453125e+01,9.039910435676574707e-01
7.769813537597656250e+01,1.651003003120422363e+00
1.746424865722656250e+01,3.392773866653442383e-02
0.000000000000000000e+00,0.000000000000000000e+00
7.381734466552734375e+01,1.622841715812683105e+00
4.031128692626953125e+01,3.565707504749298096e-01
3.931920623779296875e+01,2.459099441766738892e-01
2.846049880981445312e+01,7.448984682559967041e-02
8.521150207519531250e+01,1.455759167671203613e+00
6.300793457031250000e+01,1.493042945861816406e+00
6.612110137939453125e+01,4.993149638175964355e-01
9.265527343750000000e+01,1.436174511909484863e+00
5.096076965332031250e+01,3.305384218692779541e-01
5.408327102661132812e+01,1.153549671173095703e+00
3.981205749511718750e+01,2.590115368366241455e-01
6.020797348022460938e+01,4.583751559257507324e-01
3.001666259765625000e+01,1.950139254331588745e-01
6.203224945068359375e+01,9.794768095016479492e-01
2.507987213134765625e+01,5.920418538153171539e-03
8.602325439453125000e+00,1.056758454069495201e-03
1.923538398742675781e+01,1.044088453054428101e-01
6.324555397033691406e+00,1.211222115671262145e-04
5.948109054565429688e+01,1.187474846839904785e+00
7.381734466552734375e+01,1.622841715812683105e+00
0.000000000000000000e+00,0.000000000000000000e+00
4.079215621948242188e+01,4.580211043357849121e-01
6.512296295166015625e+01,6.053072810173034668e-01
4.738143157958984375e+01,1.001960396766662598e+00
6.181423950195312500e+01,2.806625366210937500e-01
3.101612472534179688e+01,2.971654236316680908e-01
2.863564300537109375e+01,8.910023607313632965e-04
6.216912460327148438e+01,2.721004486083984375e-01
6.780117797851562500e+01,1.037298236042261124e-02
3.832753753662109375e+01,1.578168869018554688e-01
5.714017868041992188e+01,2.817053161561489105e-02
6.876772308349609375e+01,6.840160438059683656e-08
1.220655536651611328e+01,5.530434101819992065e-02
5.314131927490234375e+01,9.791433066129684448e-02
6.527633666992187500e+01,3.597939908504486084e-01
3.546829605102539062e+01,4.150770604610443115e-01
2.302172851562500000e+01,1.250676065683364868e-01
4.638965225219726562e+01,4.730387330055236816e-01
2.302172851562500000e+01,1.705199480056762695e-01
4.031128692626953125e+01,3.565707504749298096e-01
4.079215621948242188e+01,4.580211043357849121e-01
0.000000000000000000e+00,0.000000000000000000e+00
2.531797790527343750e+01,1.025002542883157730e-02
2.692582321166992188e+01,1.051102876663208008e-01
6.670832061767578125e+01,1.836410164833068848e-01
3.584689712524414062e+01,1.970351338386535645e-01
8.062257766723632812e+00,5.096924491226673126e-03
6.003332519531250000e+01,1.767278462648391724e-01
9.091754150390625000e+01,4.124564304947853088e-02
5.390732955932617188e+01,8.762744814157485962e-02
8.095677947998046875e+01,7.240577042102813721e-02
8.964373779296875000e+01,1.019713748246431351e-02
3.512833786010742188e+01,1.131724640727043152e-01
6.902897644042968750e+01,4.480430111289024353e-02
9.002221679687500000e+01,4.915001094341278076e-01
5.869412231445312500e+01,5.557808279991149902e-01
4.825971221923828125e+01,2.069261521100997925e-01
7.102816009521484375e+01,6.225534081459045410e-01
2.594224357604980469e+01,9.715577960014343262e-02
3.931920623779296875e+01,2.459099441766738892e-01
6.512296295166015625e+01,6.053072810173034668e-01
2.531797790527343750e+01,1.025002542883157730e-02
0.000000000000000000e+00,0.000000000000000000e+00
4.386342620849609375e+01,4.971329122781753540e-02
3.891015243530273438e+01,4.225851967930793762e-02
1.824828720092773438e+01,4.880637302994728088e-02
5.032891845703125000e+01,8.664634078741073608e-02
4.534313583374023438e+01,3.897675871849060059e-02
4.933558654785156250e+01,1.815228909254074097e-01
1.140175437927246094e+01,5.336969625204801559e-03
4.130375289916992188e+01,2.421112060546875000e-01
4.604345703125000000e+01,1.049407869577407837e-01
3.313608169555664062e+01,3.129014372825622559e-01
2.640075683593750000e+01,1.275660179089754820e-04
6.624198150634765625e+01,8.538414835929870605e-01
4.687216567993164062e+01,9.379377365112304688e-01
2.968164443969726562e+01,4.594889581203460693e-01
5.044799423217773438e+01,1.024114251136779785e+00
2.118962097167968750e+01,7.873624563217163086e-03
2.846049880981445312e+01,7.448984682559967041e-02
4.738143157958984375e+01,1.001960396766662598e+00
2.692582321166992188e+01,1.051102876663208008e-01
4.386342620849609375e+01,4.971329122781753540e-02
0.000000000000000000e+00,0.000000000000000000e+00
